drugbank_id,interactant_id,polypeptide_id,category,description
DB08206,BE0000337,P02766,component,azurophil granule lumen
DB08206,BE0000337,P02766,function,hormone activity
DB08206,BE0000337,P02766,function,thyroid hormone binding
DB08206,BE0000337,P02766,process,purine nucleobase metabolic process
DB08207,BE0000337,P02766,component,azurophil granule lumen
DB08207,BE0000337,P02766,function,hormone activity
DB08207,BE0000337,P02766,function,thyroid hormone binding
DB08207,BE0000337,P02766,process,purine nucleobase metabolic process
DB08231,BE0000530,P02768,component,cytoplasm
DB08231,BE0000530,P02768,component,endoplasmic reticulum lumen
DB08231,BE0000530,P02768,component,protein-containing complex
DB08231,BE0000530,P02768,function,enterobactin binding
DB08231,BE0000530,P02768,function,exogenous protein binding
DB08231,BE0000530,P02768,function,identical protein binding
DB08231,BE0000530,P02768,function,protein-folding chaperone binding
DB08231,BE0000530,P02768,process,cellular response to calcium ion starvation
DB08231,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB08231,BE0003591,P12104,component,apical cortex
DB08231,BE0003591,P12104,component,microvillus
DB08231,BE0003591,P12104,component,nucleus
DB08231,BE0003591,P12104,function,long-chain fatty acid binding
DB08231,BE0003591,P12104,function,long-chain fatty acid transmembrane transporter activity
DB08231,BE0003591,P12104,process,fatty acid metabolic process
DB08231,BE0003591,P12104,process,fatty acid transport
DB08231,BE0003591,P12104,process,intestinal lipid absorption
DB08231,BE0004245,O95445,process,negative regulation of plasma lipoprotein oxidation
DB08455,BE0000782,P29373,component,nucleus
DB08455,BE0000782,P29373,function,cyclin binding
DB08455,BE0000782,P29373,function,fatty acid binding
DB08455,BE0000782,P29373,process,fatty acid transport
DB08455,BE0000782,P29373,process,regulation of DNA-templated transcription
DB08467,BE0000782,P29373,component,nucleus
DB08467,BE0000782,P29373,function,cyclin binding
DB08467,BE0000782,P29373,function,fatty acid binding
DB08467,BE0000782,P29373,process,fatty acid transport
DB08467,BE0000782,P29373,process,regulation of DNA-templated transcription
DB08496,BE0000530,P02768,component,cytoplasm
DB08496,BE0000530,P02768,component,endoplasmic reticulum lumen
DB08496,BE0000530,P02768,component,protein-containing complex
DB08496,BE0000530,P02768,function,enterobactin binding
DB08496,BE0000530,P02768,function,exogenous protein binding
DB08496,BE0000530,P02768,function,identical protein binding
DB08496,BE0000530,P02768,function,protein-folding chaperone binding
DB08496,BE0000530,P02768,process,cellular response to calcium ion starvation
DB08496,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB08607,BE0001194,P15090,component,lipid droplet
DB08607,BE0001194,P15090,function,hormone receptor binding
DB08607,BE0001194,P15090,function,long-chain fatty acid binding
DB08607,BE0001194,P15090,function,long-chain fatty acid transmembrane transporter activity
DB08607,BE0001194,P15090,process,cellular response to tumor necrosis factor
DB08607,BE0001194,P15090,process,fatty acid transport
DB08607,BE0001194,P15090,process,long-chain fatty acid transport
DB08607,BE0001194,P15090,process,negative regulation of DNA-templated transcription
DB08607,BE0001194,P15090,process,positive regulation of cold-induced thermogenesis
DB08607,BE0001194,P15090,process,response to bacterium
DB08735,BE0000530,P02768,component,cytoplasm
DB08735,BE0000530,P02768,component,endoplasmic reticulum lumen
DB08735,BE0000530,P02768,component,protein-containing complex
DB08735,BE0000530,P02768,function,enterobactin binding
DB08735,BE0000530,P02768,function,exogenous protein binding
DB08735,BE0000530,P02768,function,identical protein binding
DB08735,BE0000530,P02768,function,protein-folding chaperone binding
DB08735,BE0000530,P02768,process,cellular response to calcium ion starvation
DB08735,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB08736,BE0000530,P02768,component,cytoplasm
DB08736,BE0000530,P02768,component,endoplasmic reticulum lumen
DB08736,BE0000530,P02768,component,protein-containing complex
DB08736,BE0000530,P02768,function,enterobactin binding
DB08736,BE0000530,P02768,function,exogenous protein binding
DB08736,BE0000530,P02768,function,identical protein binding
DB08736,BE0000530,P02768,function,protein-folding chaperone binding
DB08736,BE0000530,P02768,process,cellular response to calcium ion starvation
DB08736,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB08804,BE0000685,P04278,function,steroid binding
DB08814,BE0000530,P02768,component,cytoplasm
DB08814,BE0000530,P02768,component,endoplasmic reticulum lumen
DB08814,BE0000530,P02768,component,protein-containing complex
DB08814,BE0000530,P02768,function,enterobactin binding
DB08814,BE0000530,P02768,function,exogenous protein binding
DB08814,BE0000530,P02768,function,identical protein binding
DB08814,BE0000530,P02768,function,protein-folding chaperone binding
DB08814,BE0000530,P02768,process,cellular response to calcium ion starvation
DB08814,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB08816,BE0000530,P02768,component,cytoplasm
DB08816,BE0000530,P02768,component,endoplasmic reticulum lumen
DB08816,BE0000530,P02768,component,protein-containing complex
DB08816,BE0000530,P02768,function,enterobactin binding
DB08816,BE0000530,P02768,function,exogenous protein binding
DB08816,BE0000530,P02768,function,identical protein binding
DB08816,BE0000530,P02768,function,protein-folding chaperone binding
DB08816,BE0000530,P02768,process,cellular response to calcium ion starvation
DB08816,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB08820,BE0000530,P02768,component,cytoplasm
DB08820,BE0000530,P02768,component,endoplasmic reticulum lumen
DB08820,BE0000530,P02768,component,protein-containing complex
DB08820,BE0000530,P02768,function,enterobactin binding
DB08820,BE0000530,P02768,function,exogenous protein binding
DB08820,BE0000530,P02768,function,identical protein binding
DB08820,BE0000530,P02768,function,protein-folding chaperone binding
DB08820,BE0000530,P02768,process,cellular response to calcium ion starvation
DB08820,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB08820,BE0000925,P02763,component,collagen-containing extracellular matrix
DB08820,BE0000925,P02763,component,platelet alpha granule lumen
DB08820,BE0000925,P02763,component,specific granule lumen
DB08820,BE0000925,P02763,component,tertiary granule lumen
DB08820,BE0000925,P02763,process,positive regulation of interleukin-1 beta production
DB08820,BE0000925,P02763,process,positive regulation of interleukin-1 production
DB08820,BE0000925,P02763,process,positive regulation of tumor necrosis factor production
DB08822,BE0000530,P02768,component,cytoplasm
DB08822,BE0000530,P02768,component,endoplasmic reticulum lumen
DB08822,BE0000530,P02768,component,protein-containing complex
DB08822,BE0000530,P02768,function,enterobactin binding
DB08822,BE0000530,P02768,function,exogenous protein binding
DB08822,BE0000530,P02768,function,identical protein binding
DB08822,BE0000530,P02768,function,protein-folding chaperone binding
DB08822,BE0000530,P02768,process,cellular response to calcium ion starvation
DB08822,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB08828,BE0000530,P02768,component,cytoplasm
DB08828,BE0000530,P02768,component,endoplasmic reticulum lumen
DB08828,BE0000530,P02768,component,protein-containing complex
DB08828,BE0000530,P02768,function,enterobactin binding
DB08828,BE0000530,P02768,function,exogenous protein binding
DB08828,BE0000530,P02768,function,identical protein binding
DB08828,BE0000530,P02768,function,protein-folding chaperone binding
DB08828,BE0000530,P02768,process,cellular response to calcium ion starvation
DB08828,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB08828,BE0000925,P02763,component,collagen-containing extracellular matrix
DB08828,BE0000925,P02763,component,platelet alpha granule lumen
DB08828,BE0000925,P02763,component,specific granule lumen
DB08828,BE0000925,P02763,component,tertiary granule lumen
DB08828,BE0000925,P02763,process,positive regulation of interleukin-1 beta production
DB08828,BE0000925,P02763,process,positive regulation of interleukin-1 production
DB08828,BE0000925,P02763,process,positive regulation of tumor necrosis factor production
DB08860,BE0000530,P02768,component,cytoplasm
DB08860,BE0000530,P02768,component,endoplasmic reticulum lumen
DB08860,BE0000530,P02768,component,protein-containing complex
DB08860,BE0000530,P02768,function,enterobactin binding
DB08860,BE0000530,P02768,function,exogenous protein binding
DB08860,BE0000530,P02768,function,identical protein binding
DB08860,BE0000530,P02768,function,protein-folding chaperone binding
DB08860,BE0000530,P02768,process,cellular response to calcium ion starvation
DB08860,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB08860,BE0000925,P02763,component,collagen-containing extracellular matrix
DB08860,BE0000925,P02763,component,platelet alpha granule lumen
DB08860,BE0000925,P02763,component,specific granule lumen
DB08860,BE0000925,P02763,component,tertiary granule lumen
DB08860,BE0000925,P02763,process,positive regulation of interleukin-1 beta production
DB08860,BE0000925,P02763,process,positive regulation of interleukin-1 production
DB08860,BE0000925,P02763,process,positive regulation of tumor necrosis factor production
DB08864,BE0000530,P02768,component,cytoplasm
DB08864,BE0000530,P02768,component,endoplasmic reticulum lumen
DB08864,BE0000530,P02768,component,protein-containing complex
DB08864,BE0000530,P02768,function,enterobactin binding
DB08864,BE0000530,P02768,function,exogenous protein binding
DB08864,BE0000530,P02768,function,identical protein binding
DB08864,BE0000530,P02768,function,protein-folding chaperone binding
DB08864,BE0000530,P02768,process,cellular response to calcium ion starvation
DB08864,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB08865,BE0000530,P02768,component,cytoplasm
DB08865,BE0000530,P02768,component,endoplasmic reticulum lumen
DB08865,BE0000530,P02768,component,protein-containing complex
DB08865,BE0000530,P02768,function,enterobactin binding
DB08865,BE0000530,P02768,function,exogenous protein binding
DB08865,BE0000530,P02768,function,identical protein binding
DB08865,BE0000530,P02768,function,protein-folding chaperone binding
DB08865,BE0000530,P02768,process,cellular response to calcium ion starvation
DB08865,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB08865,BE0004879,P02763,component,collagen-containing extracellular matrix
DB08865,BE0004879,P02763,component,platelet alpha granule lumen
DB08865,BE0004879,P02763,component,specific granule lumen
DB08865,BE0004879,P02763,component,tertiary granule lumen
DB08865,BE0004879,P02763,process,positive regulation of interleukin-1 beta production
DB08865,BE0004879,P02763,process,positive regulation of interleukin-1 production
DB08865,BE0004879,P02763,process,positive regulation of tumor necrosis factor production
DB08865,BE0004879,P19652,component,azurophil granule lumen
DB08865,BE0004879,P19652,component,collagen-containing extracellular matrix
DB08865,BE0004879,P19652,component,extracellular region
DB08865,BE0004879,P19652,component,platelet alpha granule lumen
DB08865,BE0004879,P19652,component,specific granule lumen
DB08865,BE0004879,P19652,process,positive regulation of interleukin-1 beta production
DB08865,BE0004879,P19652,process,positive regulation of interleukin-1 production
DB08865,BE0004879,P19652,process,positive regulation of tumor necrosis factor production
DB08867,BE0000530,P02768,component,cytoplasm
DB08867,BE0000530,P02768,component,endoplasmic reticulum lumen
DB08867,BE0000530,P02768,component,protein-containing complex
DB08867,BE0000530,P02768,function,enterobactin binding
DB08867,BE0000530,P02768,function,exogenous protein binding
DB08867,BE0000530,P02768,function,identical protein binding
DB08867,BE0000530,P02768,function,protein-folding chaperone binding
DB08867,BE0000530,P02768,process,cellular response to calcium ion starvation
DB08867,BE0000530,P02768,process,negative regulation of mitochondrial depolarization
DB08867,BE0000925,P02763,component,collagen-containing extracellular matrix
DB08867,BE0000925,P02763,component,platelet alpha granule lumen
DB08867,BE0000925,P02763,component,specific granule lumen
DB08867,BE0000925,P02763,component,tertiary granule lumen
DB08867,BE0000925,P02763,process,positive regulation of interleukin-1 beta production
DB08867,BE0000925,P02763,process,positive regulation of interleukin-1 production
DB08867,BE0000925,P02763,process,positive regulation of tumor necrosis factor production
DB08877,BE0000530,P02768,component,cytoplasm
DB08877,BE0000530,P02768,component,endoplasmic reticulum lumen
DB08877,BE0000530,P02768,component,protein-containing complex
